"","x"
"8887","AC076968.2"
"8888","CISTR"
"8889","AC076968.1"
"8890","HOXC12"
"8891","HOXC-AS2"
"8892","HOXC-AS1"
"8893","AC012531.1"
"8894","AC023794.1"
"8895","AC023794.3"
"8896","AC023794.6"
"8897","AC023794.5"
"8898","AC023794.2"
"8899","AC078778.1"
"8900","AC079313.2"
"8901","AC079313.1"
"8902","AC068789.1"
"8903","AC079310.1"
"8904","AC027287.2"
"8905","OR9K2"
"8906","OR10A7"
"8907","OR6C74"
"8908","OR6C6"
"8909","OR6C1"
"8910","OR6C3"
"8911","OR6C75"
"8912","OR6C65"
"8913","OR6C76"
"8914","AC122685.1"
"8915","OR6C70"
"8916","OR6C68"
"8917","OR6C4"
"8918","OR2AP1"
"8919","OR10P1"
"8920","AC009779.5"
"8921","AC009779.2"
"8922","AC073487.1"
"8923","AC025162.2"
"8924","AC025162.1"
"8925","AC034102.8"
"8926","AC034102.3"
"8927","AC034102.4"
"8928","AC034102.7"
"8929","AC034102.6"
"8930","AC034102.5"
"8931","AC073896.4"
"8932","AC073896.5"
"8933","AC073896.2"
"8934","AC073896.3"
"8935","AC024884.2"
"8936","AC026120.3"
"8937","AC137834.2"
"8938","AC126614.1"
"8939","AC022506.2"
"8940","MARS"
"8941","AC022506.1"
"8942","AC025165.1"
"8943","SLC26A10"
"8944","AC025165.2"
"8945","MARCH9"
"8946","AC025165.5"
"8947","AC025165.4"
"8948","AC083805.2"
"8949","AC083805.1"
"8950","AC083805.3"
"8951","AC020637.1"
"8952","AC068305.2"
"8953","AC046129.1"
"8954","AC108721.2"
"8955","AC108721.1"
"8956","LINC02448"
"8957","AC080011.1"
"8958","AC087883.2"
"8959","AC090629.1"
"8960","AC078789.1"
"8961","AC079035.1"
"8962","AC048341.1"
"8963","AC048341.2"
"8964","AC078814.1"
"8965","AC026116.1"
"8966","AC084357.2"
"8967","AC079866.2"
"8968","AC020611.2"
"8969","AC025576.3"
"8970","AC025576.2"
"8971","AC025576.1"
"8972","C12orf66"
"8973","AC135279.4"
"8974","AC078962.2"
"8975","AC078962.4"
"8976","AC078962.1"
"8977","AC078962.3"
"8978","AC025262.1"
"8979","AC025262.4"
"8980","AC135895.1"
"8981","AC026124.2"
"8982","AC026124.1"
"8983","AC025419.1"
"8984","AC090023.1"
"8985","AC090023.2"
"8986","AC107308.1"
"8987","AC090673.1"
"8988","LINC02425"
"8989","AC078889.1"
"8990","AC073530.1"
"8991","AC078983.1"
"8992","AC078777.1"
"8993","IFNG"
"8994","IL22"
"8995","AC022511.1"
"8996","AC008033.3"
"8997","AC090061.1"
"8998","AC025423.1"
"8999","AC025423.4"
"9000","AC127894.1"
"9001","AC020656.2"
"9002","AC020656.1"
"9003","LRRC10"
"9004","AC025263.1"
"9005","AC025159.1"
"9006","AC078922.1"
"9007","LINC01481"
"9008","AC092881.2"
"9009","AC025569.1"
"9010","AC083809.1"
"9011","AC123905.1"
"9012","AC025575.1"
"9013","AC025575.2"
"9014","AC090116.1"
"9015","AC078860.2"
"9016","AC011601.1"
"9017","AC089984.1"
"9018","AC090109.1"
"9019","AC133480.1"
"9020","AC090503.2"
"9021","AC090503.1"
"9022","AC090015.1"
"9023","AC136188.1"
"9024","LINC02394"
"9025","AC090502.2"
"9026","AC025257.1"
"9027","AC073525.1"
"9028","AC091534.1"
"9029","AC121761.2"
"9030","AC121761.1"
"9031","AC078923.1"
"9032","AC078820.2"
"9033","AC078820.1"
"9034","AC011611.2"
"9035","AC011611.3"
"9036","AC011611.4"
"9037","AC107032.2"
"9038","AC107032.3"
"9039","AC124784.1"
"9040","AC079030.1"
"9041","AC073591.1"
"9042","AC138331.1"
"9043","AC073571.1"
"9044","AC128707.1"
"9045","AC130415.1"
"9046","AC079362.1"
"9047","AC068993.2"
"9048","AC090709.1"
"9049","AC027288.3"
"9050","AC027288.1"
"9051","AC073569.2"
"9052","AC073569.3"
"9053","AC073569.1"
"9054","AC074031.1"
"9055","MYF5"
"9056","LINC01490"
"9057","AC078955.1"
"9058","AC069228.1"
"9059","AC089998.4"
"9060","AC089998.2"
"9061","AC089998.1"
"9062","AC091214.1"
"9063","AC090680.1"
"9064","AC093025.1"
"9065","AC090679.3"
"9066","AC090679.2"
"9067","AC016993.1"
"9068","AC010196.1"
"9069","AC079598.1"
"9070","AC024941.2"
"9071","AC024941.1"
"9072","AC024909.1"
"9073","AC010201.3"
"9074","AC010201.2"
"9075","AC010201.1"
"9076","AC025034.1"
"9077","AC009522.1"
"9078","AC126178.1"
"9079","AC084365.1"
"9080","AC112481.2"
"9081","AC112481.1"
"9082","AC090016.1"
"9083","AC126175.2"
"9084","AC025254.1"
"9085","AC090049.1"
"9086","AC123512.1"
"9087","AC025164.2"
"9088","AC025164.1"
"9089","CLLU1OS"
"9090","C12orf74"
"9091","AC138123.1"
"9092","AC138123.2"
"9093","AC124947.1"
"9094","AC012085.2"
"9095","AC012464.2"
"9096","AC012464.1"
"9097","AC012464.3"
"9098","AC123567.2"
"9099","AC073655.3"
"9100","AC073655.1"
"9101","AC073655.2"
"9102","AC023161.1"
"9103","AC084879.2"
"9104","AC090001.1"
"9105","AC007298.2"
"9106","AC007298.1"
"9107","AC008149.1"
"9108","AC008149.2"
"9109","AC007513.1"
"9110","AC007656.2"
"9111","AC007656.1"
"9112","AC007656.4"
"9113","AC016152.1"
"9114","AC008055.2"
"9115","AC069437.1"
"9116","AC117377.1"
"9117","FAM71C"
"9118","AC078916.1"
"9119","UHRF1BP1L"
"9120","AC010203.2"
"9121","AC138360.1"
"9122","AC063947.1"
"9123","AC063948.1"
"9124","AC117505.1"
"9125","AC010205.1"
"9126","AC084398.2"
"9127","AC079907.2"
"9128","AC079907.1"
"9129","AC026108.1"
"9130","AC026108.2"
"9131","AC068643.1"
"9132","AC068643.2"
"9133","AC084364.3"
"9134","AC025265.2"
"9135","AC025265.3"
"9136","AC025265.1"
"9137","AC012555.2"
"9138","AC012555.1"
"9139","AC089983.2"
"9140","AC089983.1"
"9141","AC089985.1"
"9142","C12orf45"
"9143","AC078874.1"
"9144","AC011313.1"
"9145","AC079851.1"
"9146","AC011595.2"
"9147","AC011595.1"
"9148","AC079174.1"
"9149","AC079174.2"
"9150","AC079385.1"
"9151","AC079385.2"
"9152","AC079385.3"
"9153","AC007695.1"
"9154","AC007541.1"
"9155","AC078929.1"
"9156","AC007649.1"
"9157","BTBD11"
"9158","AC007540.1"
"9159","AC007622.2"
"9160","AC126177.3"
"9161","AC008119.1"
"9162","AC007569.1"
"9163","AC087893.2"
"9164","AC007637.1"
"9165","LINC01486"
"9166","AC007570.1"
"9167","AC007834.1"
"9168","AC084876.1"
"9169","AC007546.1"
"9170","AC002375.1"
"9171","AC002351.1"
"9172","AC073575.2"
"9173","AC073575.1"
"9174","AC004217.1"
"9175","AC004551.1"
"9176","AC089999.1"
"9177","AC089999.2"
"9178","AC009731.1"
"9179","AC073863.1"
"9180","AC010183.1"
"9181","AC010183.2"
"9182","LINC02459"
"9183","TBX5-AS1"
"9184","AC010177.1"
"9185","AC026765.3"
"9186","AC026765.4"
"9187","AC026765.2"
"9188","AC009804.2"
"9189","AC008125.1"
"9190","AC078880.1"
"9191","AC078880.3"
"9192","AC078880.4"
"9193","AC078880.5"
"9194","AC078880.2"
"9195","AC009803.2"
"9196","AC009803.1"
"9197","AC009387.1"
"9198","AC012157.3"
"9199","AC012157.2"
"9200","AC130895.1"
"9201","AC079384.2"
"9202","AC079384.1"
"9203","AC125603.4"
"9204","AC125603.3"
"9205","AC125603.2"
"9206","AC125603.1"
"9207","C12orf49"
"9208","AC083806.3"
"9209","AC083806.2"
"9210","AC127164.1"
"9211","AC026368.1"
"9212","AC073864.1"
"9213","AC084291.1"
"9214","AC131159.2"
"9215","AC131159.1"
"9216","AC131238.1"
"9217","AC026367.1"
"9218","AC026367.3"
"9219","AC026367.2"
"9220","LINC02460"
"9221","LINC02423"
"9222","LINC02440"
"9223","AC087863.2"
"9224","AC087885.1"
"9225","AC084361.1"
"9226","AC084880.4"
"9227","AC084880.3"
"9228","AC084880.2"
"9229","AC002070.1"
"9230","AC002563.1"
"9231","AC004812.2"
"9232","AC004263.2"
"9233","AC004263.1"
"9234","AC003982.1"
"9235","NRAV"
"9236","AC063943.1"
"9237","AC125616.1"
"9238","AC069234.2"
"9239","AC069234.5"
"9240","AC069234.4"
"9241","AC069234.3"
"9242","AC069234.1"
"9243","AC069214.1"
"9244","AC069209.2"
"9245","AC069209.1"
"9246","AC048337.1"
"9247","AC084018.4"
"9248","AC084018.1"
"9249","AC084018.2"
"9250","AC079360.1"
"9251","AC069503.3"
"9252","AC069503.4"
"9253","WDR66"
"9254","AC069503.1"
"9255","AC156455.1"
"9256","AC048338.2"
"9257","AC127002.2"
"9258","AC026333.4"
"9259","AC026333.3"
"9260","AC027290.1"
"9261","C12orf65"
"9262","AC068768.1"
"9263","AC145423.2"
"9264","AC145423.3"
"9265","AC117503.1"
"9266","AC117503.5"
"9267","DNAH10OS"
"9268","AC068790.7"
"9269","AC068790.4"
"9270","AC068790.3"
"9271","AC068790.2"
"9272","AC068790.5"
"9273","AC068790.6"
"9274","AC068790.9"
"9275","AC026358.1"
"9276","AC073592.1"
"9277","AC073593.2"
"9278","AC122688.2"
"9279","AC122688.5"
"9280","AC005252.4"
"9281","AC005888.1"
"9282","AC007368.1"
"9283","LINC02825"
"9284","AC006065.4"
"9285","AC006065.3"
"9286","AC078878.2"
"9287","AC079949.3"
"9288","AC079949.1"
"9289","AC079949.5"
"9290","AC079949.2"
"9291","AC079949.6"
"9292","LINC02376"
"9293","AC068787.4"
"9294","AC068787.3"
"9295","AC068787.2"
"9296","AC068787.5"
"9297","AC025252.1"
"9298","AC025160.1"
"9299","LINC02441"
"9300","AC140121.1"
"9301","LINC02368"
"9302","AC061709.2"
"9303","AC023595.1"
"9304","AC108704.1"
"9305","TMEM132D-AS1"
"9306","TMEM132D-AS2"
"9307","AC130404.1"
"9308","AC130404.2"
"9309","AC117373.1"
"9310","AC117373.2"
"9311","AC055717.1"
"9312","AC055717.2"
"9313","AC135388.1"
"9314","LINC02419"
"9315","AC026336.3"
"9316","AC026336.2"
"9317","AC063926.1"
"9318","AC095350.1"
"9319","AC073912.1"
"9320","AC073912.2"
"9321","AC073862.1"
"9322","AC078925.1"
"9323","LINC02415"
"9324","AC092850.2"
"9325","AC140118.2"
"9326","AC140118.1"
"9327","AC073578.2"
"9328","AC073578.5"
"9329","AC073578.1"
"9330","AC117500.3"
"9331","AC117500.6"
"9332","AC117500.1"
"9333","AC117500.2"
"9334","AC131009.2"
"9335","AC131009.1"
"9336","AC131009.3"
"9337","AC137590.1"
"9338","AC137590.2"
"9339","AC138466.3"
"9340","AC138466.1"
"9341","AC148477.3"
"9342","AC148477.2"
"9343","AC148477.4"
"9344","AC148477.1"
"9345","AC148477.10"
"9346","AC148476.1"
"9347","AC079031.1"
"9348","AC079031.2"
"9349","AC131212.1"
"9350","AC127070.1"
"9351","AC127070.2"
"9352","AC026786.2"
"9353","ANHX"
"9354","LINC00349"
"9355","LINC00388"
"9356","AL355516.1"
"9357","AL137001.1"
"9358","AL137001.2"
"9359","AL139327.2"
"9360","LINC00421"
"9361","AL356259.1"
"9362","AL355001.1"
"9363","AL355001.2"
"9364","LINC00556"
"9365","AL590096.1"
"9366","AL161772.1"
"9367","AL512652.1"
"9368","ZDHHC20-IT1"
"9369","LINC00424"
"9370","AL136962.1"
"9371","AL512484.1"
"9372","AL157931.1"
"9373","AL157931.2"
"9374","LINC00362"
"9375","AL445985.2"
"9376","AL445985.1"
"9377","AL359538.4"
"9378","AL359538.3"
"9379","AL391560.1"
"9380","AL391560.2"
"9381","AL590787.1"
"9382","AL138966.2"
"9383","AL353789.1"
"9384","AL159978.1"
"9385","AL160035.1"
"9386","USP12-AS2"
"9387","LINC01079"
"9388","AL136439.1"
"9389","LINC00543"
"9390","AL354674.1"
"9391","AL161893.1"
"9392","AL353648.1"
"9393","AL353680.1"
"9394","LINC01066"
"9395","AL158065.1"
"9396","AL161616.2"
"9397","AL138708.1"
"9398","N4BP2L2-IT2"
"9399","AL138820.1"
"9400","STARD13-IT1"
"9401","AL627232.1"
"9402","LINC02344"
"9403","AL138999.2"
"9404","AL138999.1"
"9405","AL139383.1"
"9406","AL161719.1"
"9407","AL139081.1"
"9408","AL139081.2"
"9409","AL161891.1"
"9410","AL161716.1"
"9411","AL138690.1"
"9412","AL390071.1"
"9413","LINC00445"
"9414","SMAD9-IT1"
"9415","CSNK1A1L"
"9416","LINC01048"
"9417","AL356495.1"
"9418","AL354809.1"
"9419","AL590064.1"
"9420","AL354696.2"
"9421","AL354696.1"
"9422","AL157932.1"
"9423","LINC00400"
"9424","AL161714.1"
"9425","AL162713.2"
"9426","AL162713.1"
"9427","AL512506.1"
"9428","SMIM2-IT1"
"9429","AL589745.2"
"9430","AL589745.1"
"9431","AL138960.1"
"9432","AL356515.1"
"9433","AL359706.1"
"9434","AL138963.4"
"9435","AL138963.1"
"9436","SPERT"
"9437","AL139801.1"
"9438","LINC00563"
"9439","AL138686.1"
"9440","AL359880.1"
"9441","AL138962.1"
"9442","LINC00562"
"9443","AL157369.1"
"9444","AL158196.1"
"9445","AL392048.1"
"9446","AL157813.2"
"9447","AL157813.1"
"9448","AL161421.1"
"9449","AL136301.1"
"9450","AL137060.3"
"9451","AL158195.1"
"9452","AL157817.1"
"9453","AL162377.1"
"9454","AL139082.1"
"9455","AL359513.1"
"9456","AL139089.1"
"9457","AL136359.1"
"9458","AL356295.1"
"9459","AL450423.2"
"9460","AL450423.1"
"9461","AL442636.1"
"9462","AL512655.1"
"9463","AL390964.1"
"9464","AL354821.1"
"9465","AL138997.1"
"9466","PRR20A"
"9467","PRR20C"
"9468","PRR20B"
"9469","PRR20D"
"9470","PRR20E"
"9471","AL445288.1"
"9472","LINC00374"
"9473","AL159156.1"
"9474","LINC00434"
"9475","LINC02339"
"9476","LINC01074"
"9477","LINC00459"
"9478","AL445668.1"
"9479","AL354810.1"
"9480","AL359208.1"
"9481","AL445989.1"
"9482","AL445238.2"
"9483","AL445238.1"
"9484","AL158038.1"
"9485","AL160254.1"
"9486","AL512452.1"
"9487","AL590027.1"
"9488","AL160391.1"
"9489","AL159972.1"
"9490","AL353660.1"
"9491","AL355390.1"
"9492","LINC01078"
"9493","AL139230.1"
"9494","AL137244.1"
"9495","LMO7DN-IT1"
"9496","LINC00561"
"9497","AL136441.1"
"9498","AL161717.1"
"9499","AL365394.1"
"9500","AC000403.1"
"9501","MYCBP2-AS1"
"9502","AC001226.1"
"9503","MYCBP2-AS2"
"9504","AL159158.1"
"9505","AL137140.1"
"9506","AL139002.1"
"9507","LINC01069"
"9508","AL138957.1"
"9509","AL445209.1"
"9510","AL136442.1"
"9511","AL158064.1"
"9512","AL137781.1"
"9513","AL590807.1"
"9514","LINC00564"
"9515","AL353633.1"
"9516","AL445255.1"
"9517","AL353688.1"
"9518","AL355481.1"
"9519","AL590681.1"
"9520","AL445604.1"
"9521","AL162493.1"
"9522","AL445588.1"
"9523","AL356313.1"
"9524","AL160154.1"
"9525","AL356413.1"
"9526","AL354994.1"
"9527","AL445207.1"
"9528","AL360267.2"
"9529","AL360267.1"
"9530","AL355578.1"
"9531","AL445647.1"
"9532","AL355677.1"
"9533","AL445242.1"
"9534","LINC01047"
"9535","LINC00353"
"9536","LINC00380"
"9537","LINC00379"
"9538","AL162456.1"
"9539","GPC5-IT1"
"9540","AL356737.2"
"9541","AL354811.2"
"9542","AL354811.1"
"9543","AL160159.1"
"9544","LINC00557"
"9545","AL139381.1"
"9546","AL138955.1"
"9547","AL353581.1"
"9548","AL161430.1"
"9549","AL442067.3"
"9550","AL442067.1"
"9551","AL442067.2"
"9552","AL359502.1"
"9553","AL359502.2"
"9554","AL356580.1"
"9555","AL445223.1"
"9556","AL161896.1"
"9557","AL136961.1"
"9558","AL139035.1"
"9559","AL139035.2"
"9560","AL137139.2"
"9561","AL355338.1"
"9562","LINC00554"
"9563","AL353697.1"
"9564","AL356966.1"
"9565","AL136526.1"
"9566","AL160153.1"
"9567","FGF14-IT1"
"9568","LINC00555"
"9569","AL158063.1"
"9570","LINC00283"
"9571","AL157769.1"
"9572","AL137246.1"
"9573","AL137246.2"
"9574","AL162717.1"
"9575","AL136524.1"
"9576","AL138954.1"
"9577","AL359745.1"
"9578","AL138701.2"
"9579","AL139379.1"
"9580","AL138689.2"
"9581","AL138689.1"
"9582","AL163534.1"
"9583","AL162574.2"
"9584","AL162574.1"
"9585","AL354741.1"
"9586","FAM155A"
"9587","AL445649.1"
"9588","FAM155A-IT1"
"9589","AL359436.1"
"9590","AL136964.1"
"9591","AL157762.1"
"9592","AL138694.1"
"9593","MYO16-AS2"
"9594","AL161431.1"
"9595","LINC01067"
"9596","LINC00399"
"9597","AL163541.1"
"9598","AL162497.1"
"9599","AL355810.1"
"9600","AL355974.1"
"9601","AL390755.1"
"9602","AL355974.2"
"9603","LINC00396"
"9604","AL390755.3"
"9605","AL139385.1"
"9606","LINC00346"
"9607","ANKRD10-IT1"
"9608","AL442128.2"
"9609","AL353704.2"
"9610","ARHGEF7-IT1"
"9611","AL353704.1"
"9612","AL359649.1"
"9613","LINC02337"
"9614","AL356961.1"
"9615","LINC00404"
"9616","LINC01070"
"9617","LINC01043"
"9618","AL139384.2"
"9619","AL139384.1"
"9620","AL356752.1"
"9621","AL356740.1"
"9622","AL356740.2"
"9623","AL356740.3"
"9624","AL137002.2"
"9625","AL137002.1"
"9626","AL136221.1"
"9627","AL442125.2"
"9628","AL442125.1"
"9629","BX072579.1"
"9630","BX072579.2"
"9631","LINC00565"
"9632","RASA3-IT1"
"9633","AL160396.1"
"9634","AL160396.2"
"9635","LINC01054"
"9636","CR383656.10"
"9637","OR11H12"
"9638","LINC02297"
"9639","CR383656.12"
"9640","AL929601.1"
"9641","AL929601.2"
"9642","AL929601.3"
"9643","AL589182.1"
"9644","AL589743.4"
"9645","AL589743.1"
"9646","AL512624.2"
"9647","AL512310.10"
"9648","AL512310.9"
"9649","AL512310.2"
"9650","OR11H2"
"9651","OR4Q3"
"9652","OR4M1"
"9653","OR4K2"
"9654","OR4K5"
"9655","OR4K1"
"9656","OR4K15"
"9657","OR4K14"
"9658","OR4K13"
"9659","OR4L1"
"9660","OR4K17"
"9661","OR4N5"
"9662","OR11H6"
"9663","AL356019.2"
"9664","AL356019.1"
"9665","AL355075.6"
"9666","AL355075.4"
"9667","AL355075.1"
"9668","AL355075.2"
"9669","AL355075.3"
"9670","RNASE9"
"9671","AL163195.2"
"9672","RNASE12"
"9673","OR6S1"
"9674","AL163636.1"
"9675","EDDM3A"
"9676","AL133371.2"
"9677","AL133371.3"
"9678","AL133371.1"
"9679","RNASE3"
"9680","AL355922.4"
"9681","AL355922.3"
"9682","AL355922.1"
"9683","RNASE2"
"9684","AL161668.3"
"9685","AL161668.4"
"9686","AL161668.2"
"9687","AL161668.1"
"9688","AL135744.1"
"9689","AL161747.2"
"9690","OR10G2"
"9691","TRAV1-2"
"9692","OR4E1"
"9693","TRAV2"
"9694","AC243972.1"
"9695","TRAV3"
"9696","TRAV4"
"9697","TRAV5"
"9698","TRAV7"
"9699","TRAV8-1"
"9700","TRAV9-1"
"9701","TRAV11"
"9702","TRAV12-1"
"9703","TRAV8-2"
"9704","TRAV13-1"
"9705","TRAV12-2"
"9706","TRAV8-5"
"9707","TRAV13-2"
"9708","TRAV14DV4"
"9709","TRAV9-2"
"9710","TRAV15"
"9711","TRAV8-6"
"9712","TRAV16"
"9713","TRAV18"
"9714","TRAV19"
"9715","TRAV20"
"9716","TRAV21"
"9717","TRDV1"
"9718","TRAV24"
"9719","TRAV26-1"
"9720","TRAV8-7"
"9721","TRAV27"
"9722","TRAV28"
"9723","TRAV30"
"9724","TRAV31"
"9725","TRAV32"
"9726","TRAV33"
"9727","AC244502.1"
"9728","TRAV26-2"
"9729","TRAV34"
"9730","TRAV35"
"9731","TRAV36DV7"
"9732","TRAV37"
"9733","TRAV38-1"
"9734","TRAV38-2DV8"
"9735","TRAV39"
"9736","TRAV40"
"9737","AC244502.3"
"9738","TRDV2"
"9739","TRDD1"
"9740","TRDD2"
"9741","TRDD3"
"9742","TRDJ1"
"9743","TRDJ4"
"9744","TRDJ2"
"9745","TRDJ3"
"9746","TRDV3"
"9747","TRAJ61"
"9748","TRAJ60"
"9749","TRAJ59"
"9750","TRAJ58"
"9751","TRAJ57"
"9752","TRAJ56"
"9753","TRAJ55"
"9754","TRAJ54"
"9755","TRAJ53"
"9756","TRAJ52"
"9757","TRAJ51"
"9758","TRAJ50"
"9759","TRAJ49"
"9760","TRAJ48"
"9761","TRAJ47"
"9762","TRAJ46"
"9763","TRAJ45"
"9764","TRAJ44"
"9765","TRAJ43"
"9766","TRAJ42"
"9767","TRAJ41"
"9768","TRAJ40"
"9769","TRAJ39"
"9770","TRAJ38"
"9771","TRAJ37"
"9772","TRAJ36"
"9773","TRAJ35"
"9774","TRAJ34"
"9775","TRAJ33"
"9776","TRAJ32"
"9777","TRAJ31"
"9778","TRAJ30"
"9779","TRAJ29"
"9780","TRAJ28"
"9781","TRAJ27"
"9782","TRAJ26"
"9783","TRAJ25"
"9784","TRAJ24"
"9785","TRAJ23"
"9786","TRAJ22"
"9787","TRAJ21"
"9788","TRAJ20"
"9789","TRAJ19"
"9790","TRAJ18"
"9791","TRAJ17"
"9792","TRAJ16"
"9793","TRAJ14"
"9794","TRAJ13"
"9795","TRAJ12"
"9796","TRAJ11"
"9797","TRAJ10"
"9798","TRAJ9"
"9799","TRAJ8"
"9800","TRAJ7"
"9801","TRAJ6"
"9802","TRAJ5"
"9803","TRAJ4"
"9804","TRAJ3"
"9805","TRAJ2"
"9806","TRAJ1"
"9807","AC243965.1"
"9808","AC243965.2"
"9809","AL160314.2"
"9810","AL132780.1"
"9811","AL132780.2"
"9812","LMLN2"
"9813","AL049829.2"
"9814","CMTM5"
"9815","AL132855.1"
"9816","AL135999.2"
"9817","AL135999.1"
"9818","AL135999.3"
"9819","AL160237.1"
"9820","AL136419.2"
"9821","AL136419.3"
"9822","AL136295.2"
"9823","AL136295.17"
"9824","AL136295.6"
"9825","AL136295.7"
"9826","AL096870.8"
"9827","AL096870.6"
"9828","AL132800.1"
"9829","AL136018.1"
"9830","GZMH"
"9831","AL161663.2"
"9832","AL161663.1"
"9833","AL132633.1"
"9834","AL079343.1"
"9835","LINC02588"
"9836","AL110292.1"
"9837","AL132718.1"
"9838","AL139023.1"
"9839","AL135878.1"
"9840","AL133166.1"
"9841","AL158058.1"
"9842","AL158058.2"
"9843","AL356756.1"
"9844","AL355053.1"
"9845","AL133372.3"
"9846","AL133372.2"
"9847","AL121852.1"
"9848","AL049830.3"
"9849","AL136418.1"
"9850","AL139353.2"
"9851","AL163973.3"
"9852","AL163973.2"
"9853","AL355112.1"
"9854","AL352984.1"
"9855","AL161665.1"
"9856","AL161665.2"
"9857","AL136298.1"
"9858","AL161851.1"
"9859","AL161851.2"
"9860","AL445363.1"
"9861","AL445363.2"
"9862","AL121603.2"
"9863","AL133163.2"
"9864","AL133163.3"
"9865","AL162311.3"
"9866","AL162311.1"
"9867","AL133304.3"
"9868","AL133304.1"
"9869","AL133304.2"
"9870","AL162511.1"
"9871","AL132857.1"
"9872","SFTA3"
"9873","NKX2-1"
"9874","NKX2-1-AS1"
"9875","AL079303.1"
"9876","AL162464.2"
"9877","AL162464.1"
"9878","AL079304.1"
"9879","AL121790.2"
"9880","AL121790.1"
"9881","LINC00517"
"9882","AL359233.1"
"9883","AL392023.2"
"9884","AL392023.1"
"9885","AL355835.1"
"9886","AL109628.2"
"9887","AL132639.3"
"9888","AL132639.2"
"9889","AL049828.1"
"9890","AL049828.2"
"9891","AL390800.1"
"9892","AL121821.2"
"9893","AL445074.1"
"9894","AL442163.1"
"9895","AL450442.1"
"9896","AL583809.1"
"9897","AL161752.1"
"9898","AL356022.1"
"9899","AL049870.2"
"9900","AL049870.3"
"9901","AL121809.2"
"9902","AL121809.1"
"9903","AL162632.3"
"9904","AL162632.1"
"9905","AL139354.1"
"9906","RPL10L"
"9907","AL512358.1"
"9908","AL512358.2"
"9909","AL358335.2"
"9910","AL110505.1"
"9911","AL139099.1"
"9912","AL139099.2"
"9913","AL591767.1"
"9914","AL627171.2"
"9915","AL627171.1"
"9916","AL359397.2"
"9917","AL359397.1"
"9918","AL118556.1"
"9919","AL606834.1"
"9920","AL606834.2"
"9921","AL133485.2"
"9922","AL133485.3"
"9923","AL358334.1"
"9924","AL358334.3"
"9925","AL358334.2"
"9926","AL358334.4"
"9927","AL591770.1"
"9928","AL358332.1"
"9929","LINC02310"
"9930","AL122125.1"
"9931","FRMD6-AS1"
"9932","AL079307.2"
"9933","AL079307.1"
"9934","AL358333.2"
"9935","AL358333.3"
"9936","AL358333.1"
"9937","AL133453.1"
"9938","AL139317.3"
"9939","AL139317.5"
"9940","AL139317.1"
"9941","AL352979.4"
"9942","AL352979.2"
"9943","AL356020.1"
"9944","AL365295.1"
"9945","AL365295.2"
"9946","AL163953.1"
"9947","AL138479.2"
"9948","AL359792.1"
"9949","AL133444.1"
"9950","AL139316.1"
"9951","AL158801.2"
"9952","AL158801.3"
"9953","AL355773.1"
"9954","AL163952.1"
"9955","AL138995.1"
"9956","AL355073.1"
"9957","AL355073.2"
"9958","AL355103.1"
"9959","AL161757.2"
"9960","AL161757.5"
"9961","AL161757.3"
"9962","AL161757.4"
"9963","AL137100.3"
"9964","AL391152.1"
"9965","AL355834.2"
"9966","AL355834.1"
"9967","AL161804.1"
"9968","AL049838.1"
"9969","AL132989.1"
"9970","PSMA3-AS1"
"9971","AL132989.2"
"9972","AL139021.2"
"9973","AL139021.1"
"9974","AL133299.1"
"9975","AL157911.1"
"9976","AL157756.1"
"9977","LINC02322"
"9978","AL049874.3"
"9979","AL359220.1"
"9980","AL355916.2"
"9981","AL355916.1"
"9982","AL390816.1"
"9983","AL390816.2"
"9984","LINC00644"
"9985","AL137191.1"
"9986","AL049871.1"
"9987","AL136038.3"
"9988","AL136038.2"
"9989","AL136038.5"
"9990","AL161756.1"
"9991","AL161756.3"
"9992","AL122035.1"
"9993","AL122035.2"
"9994","AL049869.3"
"9995","AL049869.2"
"9996","AL139022.2"
"9997","AL139022.1"
"9998","AL355076.2"
"9999","AL391261.2"
"10000","AL391261.4"
"10001","AL359232.1"
"10002","AL157997.1"
"10003","AL049835.1"
"10004","FAM71D"
"10005","MPP5"
"10006","AL135978.2"
"10007","AL049779.4"
"10008","AL133370.1"
"10009","AL121820.3"
"10010","AL121820.2"
"10011","AL121820.1"
"10012","AL133313.1"
"10013","AL132986.1"
"10014","ACTN1-AS1"
"10015","AL391262.1"
"10016","AL359317.2"
"10017","AL359317.1"
"10018","AL157996.2"
"10019","AL133445.3"
"10020","AL133445.2"
"10021","AL160191.1"
"10022","AL356804.1"
"10023","AL357153.2"
"10024","AL357153.1"
"10025","AC004816.1"
"10026","AC004816.2"
"10027","AC004825.2"
"10028","AC004825.3"
"10029","AC004817.3"
"10030","AC004817.5"
"10031","AC004817.2"
"10032","AC004817.1"
"10033","AC004817.4"
"10034","AC005476.2"
"10035","AC004974.1"
"10036","AC004900.1"
"10037","AC005993.1"
"10038","AC004828.2"
"10039","AC004828.1"
"10040","AL392024.1"
"10041","AL442663.3"
"10042","AC004846.1"
"10043","AC004846.2"
"10044","AC005280.2"
